Event Name,Event Link,Location,Date,Fight Link,Fighter_R,Fighter_B,Winner,Fighter_B_KD,Fighter_R_KD,Fighter_B_STR,Fighter_R_STR,Fighter_B_TD,Fighter_R_TD,Fighter_B_SUB,Fighter_R_SUB,Weight Class,Method,Round,Time
UFC Fight Night: Tuivasa vs. Tybura,http://www.ufcstats.com/event-details/c398235fcaf8d71d,"Las Vegas, Nevada, USA",2024-03-16,http://www.ufcstats.com/fight-details/66873dde4077bd5d,Jaqueline Amorim,Cory McKenna,Red,0,0,4,3,1,0,0,4,Women's Strawweight,SUB,1,1:38
UFC Fight Night: Tuivasa vs. Tybura,http://www.ufcstats.com/event-details/c398235fcaf8d71d,"Las Vegas, Nevada, USA",2024-03-16,http://www.ufcstats.com/fight-details/f1cbd73e7be64d28,Chad Anheliger,Charalampos Grigoriou,Red,0,0,21,85,4,0,0,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Tuivasa vs. Tybura,http://www.ufcstats.com/event-details/c398235fcaf8d71d,"Las Vegas, Nevada, USA",2024-03-16,http://www.ufcstats.com/fight-details/4f20f3ada1489823,Mike Davis,Natan Levy,Red,0,1,8,3,1,0,0,1,Lightweight,SUB,2,1:43
UFC Fight Night: Ribas vs. Namajunas,http://www.ufcstats.com/event-details/79ff6545b0abc685,"Las Vegas, Nevada, USA",2024-03-23,http://www.ufcstats.com/fight-details/faf19712bd7ea41e,Rose Namajunas,Amanda Ribas,Red,0,0,83,93,4,1,0,0,Women's Flyweight,U-DEC,5,5:00
UFC Fight Night: Ribas vs. Namajunas,http://www.ufcstats.com/event-details/79ff6545b0abc685,"Las Vegas, Nevada, USA",2024-03-23,http://www.ufcstats.com/fight-details/cd6452a463ec8a28,Karl Williams,Justin Tafa,Red,0,0,21,40,0,7,0,1,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Ribas vs. Namajunas,http://www.ufcstats.com/event-details/79ff6545b0abc685,"Las Vegas, Nevada, USA",2024-03-23,http://www.ufcstats.com/fight-details/d564e3a6c77d0c85,Edmen Shahbazyan,AJ Dobson,Red,0,1,15,27,0,1,0,0,Middleweight,KO/TKO,1,4:33
UFC Fight Night: Ribas vs. Namajunas,http://www.ufcstats.com/event-details/79ff6545b0abc685,"Las Vegas, Nevada, USA",2024-03-23,http://www.ufcstats.com/fight-details/127be512f86618b2,Payton Talbott,Cameron Saaiman,Red,0,1,31,79,0,0,0,0,Bantamweight,KO/TKO,2,0:21
UFC Fight Night: Ribas vs. Namajunas,http://www.ufcstats.com/event-details/79ff6545b0abc685,"Las Vegas, Nevada, USA",2024-03-23,http://www.ufcstats.com/fight-details/72f123ddb4cc9d1c,Youssef Zalal,Billy Quarantillo,Red,0,0,10,33,0,2,0,2,Featherweight,SUB,2,1:50
UFC Fight Night: Ribas vs. Namajunas,http://www.ufcstats.com/event-details/79ff6545b0abc685,"Las Vegas, Nevada, USA",2024-03-23,http://www.ufcstats.com/fight-details/a1294453a28beda3,Fernando Padilla,Luis Pajuelo,Red,0,1,5,34,0,0,0,1,Featherweight,SUB,1,2:45
UFC Fight Night: Ribas vs. Namajunas,http://www.ufcstats.com/event-details/79ff6545b0abc685,"Las Vegas, Nevada, USA",2024-03-23,http://www.ufcstats.com/fight-details/8c8337ce8437fe2e,Julian Erosa,Ricardo Ramos,Red,0,0,7,4,2,0,0,1,Featherweight,SUB,1,2:15
UFC Fight Night: Ribas vs. Namajunas,http://www.ufcstats.com/event-details/79ff6545b0abc685,"Las Vegas, Nevada, USA",2024-03-23,http://www.ufcstats.com/fight-details/48ff3f1bcefbf965,Miles Johns,Cody Gibson,Red,0,0,18,25,1,2,0,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Ribas vs. Namajunas,http://www.ufcstats.com/event-details/79ff6545b0abc685,"Las Vegas, Nevada, USA",2024-03-23,http://www.ufcstats.com/fight-details/0e6782b758451063,Jarno Errens,Steven Nguyen,Red,0,1,63,105,1,0,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Ribas vs. Namajunas,http://www.ufcstats.com/event-details/79ff6545b0abc685,"Las Vegas, Nevada, USA",2024-03-23,http://www.ufcstats.com/fight-details/f1c3abce15ef053e,Daria Zhelezniakova,Montserrat Rendon,Red,0,0,25,57,3,0,0,0,Women's Bantamweight,U-DEC,3,5:00
UFC Fight Night: Ribas vs. Namajunas,http://www.ufcstats.com/event-details/79ff6545b0abc685,"Las Vegas, Nevada, USA",2024-03-23,http://www.ufcstats.com/fight-details/f4ea27d942a390a5,Andre Lima,Igor Severino,Red,0,0,36,30,5,1,0,2,Flyweight,DQ,2,2:52
UFC Fight Night: Ribas vs. Namajunas,http://www.ufcstats.com/event-details/79ff6545b0abc685,"Las Vegas, Nevada, USA",2024-03-23,http://www.ufcstats.com/fight-details/3223b7e196a07224,Mick Parkin,Mohammed Usman,Red,0,0,57,72,0,0,0,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Ribas vs. Namajunas,http://www.ufcstats.com/event-details/79ff6545b0abc685,"Las Vegas, Nevada, USA",2024-03-23,http://www.ufcstats.com/fight-details/de7cb625bdec0f91,Trey Ogden,Kurt Holobaugh,Red,0,0,29,35,0,3,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Blanchfield vs. Fiorot,http://www.ufcstats.com/event-details/dba230fe33011201,"Atlantic City, New Jersey, USA",2024-03-30,http://www.ufcstats.com/fight-details/91aa08e910fb4412,Kyle Nelson,Bill Algeo,Red,0,0,30,32,0,0,0,0,Featherweight,KO/TKO,1,4:00
UFC Fight Night: Blanchfield vs. Fiorot,http://www.ufcstats.com/event-details/dba230fe33011201,"Atlantic City, New Jersey, USA",2024-03-30,http://www.ufcstats.com/fight-details/e6d4fdad2b3422d1,Manon Fiorot,Erin Blanchfield,Red,0,0,130,172,0,1,1,0,Women's Flyweight,U-DEC,5,5:00
UFC Fight Night: Blanchfield vs. Fiorot,http://www.ufcstats.com/event-details/dba230fe33011201,"Atlantic City, New Jersey, USA",2024-03-30,http://www.ufcstats.com/fight-details/de12349f334c964e,Joaquin Buckley,Vicente Luque,Red,0,0,21,55,0,0,0,0,Welterweight,KO/TKO,2,3:17
UFC Fight Night: Blanchfield vs. Fiorot,http://www.ufcstats.com/event-details/dba230fe33011201,"Atlantic City, New Jersey, USA",2024-03-30,http://www.ufcstats.com/fight-details/77992b8727382373,Chris Weidman,Bruno Silva,Red,0,1,30,75,0,1,0,0,Middleweight,U-DEC,3,2:18
UFC Fight Night: Blanchfield vs. Fiorot,http://www.ufcstats.com/event-details/dba230fe33011201,"Atlantic City, New Jersey, USA",2024-03-30,http://www.ufcstats.com/fight-details/e30250daa73005a8,Nursulton Ruziboev,Sedriques Dumas,Red,0,1,1,12,0,0,0,0,Middleweight,KO/TKO,1,3:18
UFC Fight Night: Blanchfield vs. Fiorot,http://www.ufcstats.com/event-details/dba230fe33011201,"Atlantic City, New Jersey, USA",2024-03-30,http://www.ufcstats.com/fight-details/eb9f9f61507497a5,Chidi Njokuani,Rhys McKee,Red,0,0,30,64,0,0,0,0,Welterweight,S-DEC,3,5:00
UFC Fight Night: Blanchfield vs. Fiorot,http://www.ufcstats.com/event-details/dba230fe33011201,"Atlantic City, New Jersey, USA",2024-03-30,http://www.ufcstats.com/fight-details/636b01ee49925e49,Nate Landwehr,Jamall Emmers,Red,0,1,39,37,0,0,0,0,Featherweight,KO/TKO,1,4:43
UFC Fight Night: Blanchfield vs. Fiorot,http://www.ufcstats.com/event-details/dba230fe33011201,"Atlantic City, New Jersey, USA",2024-03-30,http://www.ufcstats.com/fight-details/99dc6d45cbdfa322,Virna Jandiroba,Loopy Godinez,Red,0,0,38,30,0,2,0,3,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Blanchfield vs. Fiorot,http://www.ufcstats.com/event-details/dba230fe33011201,"Atlantic City, New Jersey, USA",2024-03-30,http://www.ufcstats.com/fight-details/976abc27a4e5e26a,Julio Arce,Herbert Burns,Red,0,2,15,29,0,0,0,0,Featherweight,KO/TKO,2,2:00
UFC Fight Night: Blanchfield vs. Fiorot,http://www.ufcstats.com/event-details/dba230fe33011201,"Atlantic City, New Jersey, USA",2024-03-30,http://www.ufcstats.com/fight-details/f59cefe16905d62c,Dennis Buzukja,Connor Matthews,Red,0,1,60,83,1,0,0,0,Featherweight,KO/TKO,3,0:22
UFC Fight Night: Blanchfield vs. Fiorot,http://www.ufcstats.com/event-details/dba230fe33011201,"Atlantic City, New Jersey, USA",2024-03-30,http://www.ufcstats.com/fight-details/697e38075fd41819,Ibo Aslan,Anton Turkalj,Red,0,1,55,74,0,0,0,0,Light Heavyweight,KO/TKO,3,1:32
UFC Fight Night: Blanchfield vs. Fiorot,http://www.ufcstats.com/event-details/dba230fe33011201,"Atlantic City, New Jersey, USA",2024-03-30,http://www.ufcstats.com/fight-details/ce33085fc5205bab,Jacob Malkoun,Andre Petroski,Red,0,0,13,20,1,0,0,0,Middleweight,KO/TKO,2,0:39
UFC Fight Night: Blanchfield vs. Fiorot,http://www.ufcstats.com/event-details/dba230fe33011201,"Atlantic City, New Jersey, USA",2024-03-30,http://www.ufcstats.com/fight-details/17e8ab0065e9085f,Caolan Loughran,Angel Pacheco,Red,0,0,88,140,0,3,0,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Allen vs. Curtis 2,http://www.ufcstats.com/event-details/899eaba48fa864a6,"Las Vegas, Nevada, USA",2024-04-06,http://www.ufcstats.com/fight-details/3ce96bb0c69b39be,Brendan Allen,Chris Curtis,Red,0,0,124,112,0,6,0,0,Middleweight,S-DEC,5,5:00
UFC Fight Night: Allen vs. Curtis 2,http://www.ufcstats.com/event-details/899eaba48fa864a6,"Las Vegas, Nevada, USA",2024-04-06,http://www.ufcstats.com/fight-details/9c22ddb8d8fc1838,Damon Jackson,Alexander Hernandez,Red,1,0,32,42,0,3,0,0,Featherweight,S-DEC,3,5:00
UFC Fight Night: Allen vs. Curtis 2,http://www.ufcstats.com/event-details/899eaba48fa864a6,"Las Vegas, Nevada, USA",2024-04-06,http://www.ufcstats.com/fight-details/32375b4435fea5e6,Chepe Mariscal,Morgan Charriere,Red,0,0,49,71,2,1,1,0,Featherweight,S-DEC,3,5:00
UFC Fight Night: Allen vs. Curtis 2,http://www.ufcstats.com/event-details/899eaba48fa864a6,"Las Vegas, Nevada, USA",2024-04-06,http://www.ufcstats.com/fight-details/6ff21ea2c75c48ed,Ignacio Bahamondes,Christos Giagos,Red,0,1,17,40,0,0,0,0,Lightweight,KO/TKO,1,3:34
UFC Fight Night: Allen vs. Curtis 2,http://www.ufcstats.com/event-details/899eaba48fa864a6,"Las Vegas, Nevada, USA",2024-04-06,http://www.ufcstats.com/fight-details/47f8812a335b6ce9,Charlie Campbell,Trevor Peek,Red,0,0,47,54,2,4,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Allen vs. Curtis 2,http://www.ufcstats.com/event-details/899eaba48fa864a6,"Las Vegas, Nevada, USA",2024-04-06,http://www.ufcstats.com/fight-details/0b9cd718d7e329e8,Alex Morono,Court McGee,Red,0,0,60,38,1,0,0,1,Welterweight,U-DEC,3,5:00
UFC Fight Night: Allen vs. Curtis 2,http://www.ufcstats.com/event-details/899eaba48fa864a6,"Las Vegas, Nevada, USA",2024-04-06,http://www.ufcstats.com/fight-details/ff5a8078ea85bbc7,Lukasz Brzeski,Valter Walker,Red,0,0,33,58,4,0,0,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Allen vs. Curtis 2,http://www.ufcstats.com/event-details/899eaba48fa864a6,"Las Vegas, Nevada, USA",2024-04-06,http://www.ufcstats.com/fight-details/188e6416157e5a1f,Norma Dumont,Germaine de Randamie,Red,0,0,16,11,0,6,0,0,Women's Bantamweight,U-DEC,3,5:00
UFC Fight Night: Allen vs. Curtis 2,http://www.ufcstats.com/event-details/899eaba48fa864a6,"Las Vegas, Nevada, USA",2024-04-06,http://www.ufcstats.com/fight-details/5c3b8819dbe98114,Victor Hugo,Pedro Falcao,Red,0,1,42,68,1,0,0,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Allen vs. Curtis 2,http://www.ufcstats.com/event-details/899eaba48fa864a6,"Las Vegas, Nevada, USA",2024-04-06,http://www.ufcstats.com/fight-details/1f7566c90343a680,Jean Matsumoto,Dan Argueta,Red,0,0,14,19,9,2,0,1,Bantamweight,SUB,2,4:59
UFC Fight Night: Allen vs. Curtis 2,http://www.ufcstats.com/event-details/899eaba48fa864a6,"Las Vegas, Nevada, USA",2024-04-06,http://www.ufcstats.com/fight-details/3cf5e0ebb5f8322c,Cesar Almeida,Dylan Budka,Red,0,0,1,29,3,0,0,0,Middleweight,KO/TKO,2,2:13
UFC Fight Night: Allen vs. Curtis 2,http://www.ufcstats.com/event-details/899eaba48fa864a6,"Las Vegas, Nevada, USA",2024-04-06,http://www.ufcstats.com/fight-details/1685eecc7ef37fb5,Nora Cornolle,Melissa Mullins,Red,0,1,11,36,1,0,0,0,Women's Bantamweight,KO/TKO,2,3:06
UFC 300: Pereira vs. Hill,http://www.ufcstats.com/event-details/6750e338922a099d,"Las Vegas, Nevada, USA",2024-04-13,http://www.ufcstats.com/fight-details/e4931f3ab3bf4141,Alex Pereira,Jamahal Hill,Red,0,1,12,24,0,0,0,0,Light Heavyweight,KO/TKO,1,3:14
UFC 300: Pereira vs. Hill,http://www.ufcstats.com/event-details/6750e338922a099d,"Las Vegas, Nevada, USA",2024-04-13,http://www.ufcstats.com/fight-details/66eddbe35056c06d,Zhang Weili,Yan Xiaonan,Red,1,0,43,106,3,6,0,2,Women's Strawweight,U-DEC,5,5:00
UFC 300: Pereira vs. Hill,http://www.ufcstats.com/event-details/6750e338922a099d,"Las Vegas, Nevada, USA",2024-04-13,http://www.ufcstats.com/fight-details/cf5e8f98159c3971,Max Holloway,Justin Gaethje,Red,0,1,103,181,0,0,0,0,Lightweight,KO/TKO,5,4:59
UFC 300: Pereira vs. Hill,http://www.ufcstats.com/event-details/6750e338922a099d,"Las Vegas, Nevada, USA",2024-04-13,http://www.ufcstats.com/fight-details/01f7c28804746979,Arman Tsarukyan,Charles Oliveira,Red,0,0,19,49,0,2,4,0,Lightweight,S-DEC,3,5:00
UFC 300: Pereira vs. Hill,http://www.ufcstats.com/event-details/6750e338922a099d,"Las Vegas, Nevada, USA",2024-04-13,http://www.ufcstats.com/fight-details/0c2e3988793b418c,Bo Nickal,Cody Brundage,Red,0,0,4,8,0,3,0,2,Middleweight,SUB,2,3:38
UFC 300: Pereira vs. Hill,http://www.ufcstats.com/event-details/6750e338922a099d,"Las Vegas, Nevada, USA",2024-04-13,http://www.ufcstats.com/fight-details/eda1e8c285a0a788,Jiri Prochazka,Aleksandar Rakic,Red,0,0,58,69,0,1,0,0,Light Heavyweight,KO/TKO,2,3:17
UFC 300: Pereira vs. Hill,http://www.ufcstats.com/event-details/6750e338922a099d,"Las Vegas, Nevada, USA",2024-04-13,http://www.ufcstats.com/fight-details/3ab0d8b344d2ebea,Deiveson Figueiredo,Cody Garbrandt,Red,0,0,16,13,0,1,0,2,Bantamweight,SUB,2,4:02
UFC 300: Pereira vs. Hill,http://www.ufcstats.com/event-details/6750e338922a099d,"Las Vegas, Nevada, USA",2024-04-13,http://www.ufcstats.com/fight-details/b1ac165326d8f29e,Kayla Harrison,Holly Holm,Red,0,0,2,51,0,2,0,1,Women's Bantamweight,SUB,2,1:47
UFC 300: Pereira vs. Hill,http://www.ufcstats.com/event-details/6750e338922a099d,"Las Vegas, Nevada, USA",2024-04-13,http://www.ufcstats.com/fight-details/538ca98010ed00ec,Diego Lopes,Sodiq Yusuff,Red,0,2,2,26,0,0,0,0,Featherweight,KO/TKO,1,1:29
UFC 300: Pereira vs. Hill,http://www.ufcstats.com/event-details/6750e338922a099d,"Las Vegas, Nevada, USA",2024-04-13,http://www.ufcstats.com/fight-details/18824fa5c15c212f,Renato Moicano,Jalin Turner,Red,1,0,16,36,0,2,0,0,Lightweight,KO/TKO,2,4:11
UFC 300: Pereira vs. Hill,http://www.ufcstats.com/event-details/6750e338922a099d,"Las Vegas, Nevada, USA",2024-04-13,http://www.ufcstats.com/fight-details/603afedc31d95999,Jessica Andrade,Marina Rodriguez,Red,0,0,82,89,0,1,1,0,Women's Strawweight,S-DEC,3,5:00
UFC 300: Pereira vs. Hill,http://www.ufcstats.com/event-details/6750e338922a099d,"Las Vegas, Nevada, USA",2024-04-13,http://www.ufcstats.com/fight-details/efdad54c8550e6e0,King Green,Jim Miller,Red,0,1,57,186,0,1,0,0,Lightweight,U-DEC,3,5:00
UFC 300: Pereira vs. Hill,http://www.ufcstats.com/event-details/6750e338922a099d,"Las Vegas, Nevada, USA",2024-04-13,http://www.ufcstats.com/fight-details/d95f21817a56eb05,Aljamain Sterling,Calvin Kattar,Red,0,0,8,39,0,8,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Nicolau vs. Perez,http://www.ufcstats.com/event-details/a16ce18149021139,"Las Vegas, Nevada, USA",2024-04-27,http://www.ufcstats.com/fight-details/a0cae57eae875820,Alex Perez,Matheus Nicolau,Red,0,1,22,28,0,0,0,0,Flyweight,KO/TKO,2,2:16
UFC Fight Night: Nicolau vs. Perez,http://www.ufcstats.com/event-details/a16ce18149021139,"Las Vegas, Nevada, USA",2024-04-27,http://www.ufcstats.com/fight-details/f41e83de703acf85,Bogdan Guskov,Ryan Spann,Red,0,1,15,31,1,0,1,0,Light Heavyweight,KO/TKO,2,3:16
UFC Fight Night: Nicolau vs. Perez,http://www.ufcstats.com/event-details/a16ce18149021139,"Las Vegas, Nevada, USA",2024-04-27,http://www.ufcstats.com/fight-details/45de6d0b9cf5451c,Karine Silva,Ariane da Silva,Red,0,0,42,27,0,5,0,0,Women's Flyweight,U-DEC,3,5:00
UFC Fight Night: Nicolau vs. Perez,http://www.ufcstats.com/event-details/a16ce18149021139,"Las Vegas, Nevada, USA",2024-04-27,http://www.ufcstats.com/fight-details/dae70ccdf9e7475e,Jhonata Diniz,Austen Lane,Red,0,1,17,20,1,0,0,0,Heavyweight,KO/TKO,2,2:12
UFC Fight Night: Nicolau vs. Perez,http://www.ufcstats.com/event-details/a16ce18149021139,"Las Vegas, Nevada, USA",2024-04-27,http://www.ufcstats.com/fight-details/7ca5604d99220e88,David Onama,Jonathan Pearce,Red,0,0,57,58,5,0,1,1,Featherweight,U-DEC,3,5:00
UFC Fight Night: Nicolau vs. Perez,http://www.ufcstats.com/event-details/a16ce18149021139,"Las Vegas, Nevada, USA",2024-04-27,http://www.ufcstats.com/fight-details/6ea77cb62aa2f276,Uros Medic,Tim Means,Red,0,1,7,7,0,0,0,0,Welterweight,KO/TKO,1,2:09
UFC Fight Night: Nicolau vs. Perez,http://www.ufcstats.com/event-details/a16ce18149021139,"Las Vegas, Nevada, USA",2024-04-27,http://www.ufcstats.com/fight-details/681cd3cc6299d652,Austin Hubbard,Michal Figlak,Red,0,0,92,88,0,3,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Nicolau vs. Perez,http://www.ufcstats.com/event-details/a16ce18149021139,"Las Vegas, Nevada, USA",2024-04-27,http://www.ufcstats.com/fight-details/417049c7a3d65ccc,Don'Tale Mayes,Caio Machado,Red,0,1,76,67,0,0,0,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Nicolau vs. Perez,http://www.ufcstats.com/event-details/a16ce18149021139,"Las Vegas, Nevada, USA",2024-04-27,http://www.ufcstats.com/fight-details/4915c8a588513c22,Ketlen Souza,Marnic Mann,Red,0,0,31,80,2,1,1,0,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Nicolau vs. Perez,http://www.ufcstats.com/event-details/a16ce18149021139,"Las Vegas, Nevada, USA",2024-04-27,http://www.ufcstats.com/fight-details/0a85b3ad328205ff,Chris Padilla,James Llontop,Red,0,0,19,12,0,3,0,1,Lightweight,SUB,1,4:33
UFC Fight Night: Nicolau vs. Perez,http://www.ufcstats.com/event-details/a16ce18149021139,"Las Vegas, Nevada, USA",2024-04-27,http://www.ufcstats.com/fight-details/1631f70535ae5dcc,Ivana Petrovic,Liang Na,Red,0,0,24,36,1,3,0,1,Women's Flyweight,SUB,3,1:29
UFC Fight Night: Nicolau vs. Perez,http://www.ufcstats.com/event-details/a16ce18149021139,"Las Vegas, Nevada, USA",2024-04-27,http://www.ufcstats.com/fight-details/0976778a6e6cf8a8,Maheshate,Gabriel Benitez,Red,0,0,121,97,0,0,0,0,Lightweight,S-DEC,3,5:00
UFC Fight Night: Nicolau vs. Perez,http://www.ufcstats.com/event-details/a16ce18149021139,"Las Vegas, Nevada, USA",2024-04-27,http://www.ufcstats.com/fight-details/55231cc4112334b4,Victor Henry,Rani Yahya,Red,0,2,54,109,0,0,0,0,Bantamweight,KO/TKO,3,2:36
UFC 301: Pantoja vs. Erceg,http://www.ufcstats.com/event-details/981ab7a0576f76a0,"Rio de Janeiro, Rio de Janeiro, Brazil",2024-05-04,http://www.ufcstats.com/fight-details/2db0998b24c11ea0,Caio Borralho,Paul Craig,Red,0,1,22,36,0,0,0,0,Middleweight,KO/TKO,2,2:10
UFC 301: Pantoja vs. Erceg,http://www.ufcstats.com/event-details/981ab7a0576f76a0,"Rio de Janeiro, Rio de Janeiro, Brazil",2024-05-04,http://www.ufcstats.com/fight-details/3f419fce8ba8aa0e,Alexandre Pantoja,Steve Erceg,Red,0,0,111,125,1,9,0,0,Flyweight,U-DEC,5,5:00
UFC 301: Pantoja vs. Erceg,http://www.ufcstats.com/event-details/981ab7a0576f76a0,"Rio de Janeiro, Rio de Janeiro, Brazil",2024-05-04,http://www.ufcstats.com/fight-details/b3d88eaea611a4a8,Jose Aldo,Jonathan Martinez,Red,0,0,52,77,0,1,0,0,Bantamweight,U-DEC,3,5:00
UFC 301: Pantoja vs. Erceg,http://www.ufcstats.com/event-details/981ab7a0576f76a0,"Rio de Janeiro, Rio de Janeiro, Brazil",2024-05-04,http://www.ufcstats.com/fight-details/a8718a3419a11e15,Anthony Smith,Vitor Petrino,Red,0,0,10,11,1,0,0,1,Light Heavyweight,SUB,1,2:00
UFC 301: Pantoja vs. Erceg,http://www.ufcstats.com/event-details/981ab7a0576f76a0,"Rio de Janeiro, Rio de Janeiro, Brazil",2024-05-04,http://www.ufcstats.com/fight-details/3e74caa9fff4a5eb,Michel Pereira,Ihor Potieria,Red,0,0,2,6,0,0,0,1,Middleweight,SUB,1,0:54
UFC 301: Pantoja vs. Erceg,http://www.ufcstats.com/event-details/981ab7a0576f76a0,"Rio de Janeiro, Rio de Janeiro, Brazil",2024-05-04,http://www.ufcstats.com/fight-details/c456b1950208e0b2,Joanderson Brito,Jack Shore,Red,0,0,24,30,0,1,0,0,Featherweight,KO/TKO,2,3:35
UFC 301: Pantoja vs. Erceg,http://www.ufcstats.com/event-details/981ab7a0576f76a0,"Rio de Janeiro, Rio de Janeiro, Brazil",2024-05-04,http://www.ufcstats.com/fight-details/fe0f1b418e6d3ecb,Alessandro Costa,Kevin Borjas,Red,0,1,18,46,0,0,0,0,Flyweight,KO/TKO,2,1:35
UFC 301: Pantoja vs. Erceg,http://www.ufcstats.com/event-details/981ab7a0576f76a0,"Rio de Janeiro, Rio de Janeiro, Brazil",2024-05-04,http://www.ufcstats.com/fight-details/8a121f9c48f3773c,Myktybek Orolbai,Elves Brener,Red,0,1,48,65,3,5,0,0,Lightweight,U-DEC,3,5:00
UFC 301: Pantoja vs. Erceg,http://www.ufcstats.com/event-details/981ab7a0576f76a0,"Rio de Janeiro, Rio de Janeiro, Brazil",2024-05-04,http://www.ufcstats.com/fight-details/2faf5b8d708f8e94,Drakkar Klose,Joaquim Silva,Red,1,0,59,70,0,0,1,0,Lightweight,U-DEC,3,5:00
UFC 301: Pantoja vs. Erceg,http://www.ufcstats.com/event-details/981ab7a0576f76a0,"Rio de Janeiro, Rio de Janeiro, Brazil",2024-05-04,http://www.ufcstats.com/fight-details/b9de363e6b406853,Mauricio Ruffy,Jamie Mullarkey,Red,0,1,14,25,0,0,0,0,Lightweight,KO/TKO,1,4:42
UFC 301: Pantoja vs. Erceg,http://www.ufcstats.com/event-details/981ab7a0576f76a0,"Rio de Janeiro, Rio de Janeiro, Brazil",2024-05-04,http://www.ufcstats.com/fight-details/4661e9ca9354021e,Dione Barbosa,Ernesta Kareckaite,Red,0,0,53,39,1,2,0,1,Women's Flyweight,U-DEC,3,5:00
UFC 301: Pantoja vs. Erceg,http://www.ufcstats.com/event-details/981ab7a0576f76a0,"Rio de Janeiro, Rio de Janeiro, Brazil",2024-05-04,http://www.ufcstats.com/fight-details/89db7aca37b87711,Ismael Bonfim,Vinc Pichel,Red,0,0,61,111,1,1,0,0,Lightweight,U-DEC,3,5:00
UFC 301: Pantoja vs. Erceg,http://www.ufcstats.com/event-details/981ab7a0576f76a0,"Rio de Janeiro, Rio de Janeiro, Brazil",2024-05-04,http://www.ufcstats.com/fight-details/c84a29f426f1aab7,Iasmin Lucindo,Karolina Kowalkiewicz,Red,0,0,42,83,0,2,0,0,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Lewis vs. Nascimento,http://www.ufcstats.com/event-details/5dfe71ade71f3a4b,"St. Louis, Missouri, USA",2024-05-11,http://www.ufcstats.com/fight-details/6f0f84075fa1a4b0,Derrick Lewis,Rodrigo Nascimento,Red,0,1,27,41,1,1,0,0,Heavyweight,KO/TKO,3,0:49
